date,tipe,provinsi,kabupaten,nilai_idr_bn
2015-12-01,Foreign,North Sulawesi,Bolaang Mangondow,4.8867
2015-12-01,Foreign,North Sulawesi,Minahasa,1.5029
2015-12-01,Foreign,North Sulawesi,North Bolaang Mangondow,0.0891
2015-12-01,Foreign,North Sulawesi,North Minahasa,3.805
2015-12-01,Foreign,North Sulawesi,South East Minahasa,0.0923
2015-12-01,Foreign,North Sulawesi,South Minahasa,0.0724
2015-12-01,Foreign,North Sumatera,Asahan,0.4977
2015-12-01,Foreign,North Sumatera,Batu Bara,0.3807
2015-12-01,Foreign,North Sumatera,Deli Serdang,176.7373
2015-12-01,Foreign,North Sumatera,Humbang Hasundutan,1.8624
2015-12-01,Foreign,North Sumatera,Karo,16.9296
2015-12-01,Foreign,North Sumatera,Labuhanbatu,2.5053
2015-12-01,Foreign,North Sumatera,Langkat,0.9693
2015-12-01,Foreign,North Sumatera,Mandailing Natal,4.0383
2015-12-01,Foreign,North Sumatera,North Tapanuli,54.6678
2015-12-01,Foreign,North Sumatera,Padang Lawas,0.0078
2015-12-01,Foreign,North Sumatera,Simalungun,6.0166
2015-12-01,Foreign,North Sumatera,South Nias,0.9124
2015-12-01,Foreign,North Sumatera,South Tapanuli,5.5341
2015-12-01,Foreign,Papua,Jayapura,0.3204
2015-12-01,Foreign,Papua,Keerom,1.7152
2015-12-01,Foreign,Papua,Sarmi,0.3713
2015-12-01,Foreign,Riau,Bengkalis,1.4587
2015-12-01,Foreign,Riau,Kampar,1.5538
2015-12-01,Foreign,Riau,Kuantan Singingi,5.4221
2015-12-01,Foreign,Riau,Meranti Islands,0.6893
2015-12-01,Foreign,Riau,Pelalawan,161.0106
2015-12-01,Foreign,Riau,Rokan Hilir,62.2229
2015-12-01,Foreign,Riau,Rokan Hulu,1.3663
2015-12-01,Foreign,Riau,Siak,0.8956
2015-12-01,Foreign,Riau Islands,Anambas Islands,0.3699
2015-12-01,Foreign,Riau Islands,Bintan,16.0579
2015-12-01,Foreign,Riau Islands,Karimun,4.6607
2015-12-01,Foreign,South East Sulawesi,Bombana,0.0575
2015-12-01,Foreign,South East Sulawesi,Buton,0.0029
2015-12-01,Foreign,South East Sulawesi,Konawe,21.393
2015-12-01,Foreign,South East Sulawesi,North Kolaka,0.3
2015-12-01,Foreign,South East Sulawesi,North Konawe,4.5676
2015-12-01,Foreign,South East Sulawesi,South Konawe,3.3883
2015-12-01,Foreign,South Kalimantan,Balangan,20.6598
2015-12-01,Foreign,South Kalimantan,Banjar,0.0931
2015-12-01,Foreign,South Kalimantan,Kotabaru,1.8903
2015-12-01,Foreign,South Kalimantan,Tabalong,415.4567
2015-12-01,Foreign,South Kalimantan,Tanah Bumbu,4.8529
2015-12-01,Foreign,South Kalimantan,Tapin,4.9544
2015-12-01,Foreign,South Papua,Merauke,12.8747
2015-12-01,Foreign,South Sulawesi,Bantaeng,17.5226
2015-12-01,Foreign,South Sulawesi,East Luwu,11.0365
2015-12-01,Foreign,South Sulawesi,Maros,4.8804
2015-12-01,Foreign,South Sulawesi,North Luwu,0.25
2015-12-01,Foreign,South Sulawesi,Pangkajene Islands,4.6109
2015-12-01,Foreign,South Sulawesi,Pinrang,0.01
2015-12-01,Foreign,South Sulawesi,Sidenreng Rappang,3.3076
2015-12-01,Foreign,South Sulawesi,Wajo,16.5776
2015-12-01,Foreign,South Sumatera,Banyuasin,1.9025
2015-12-01,Foreign,South Sumatera,Empat Lawang,0.3757
2015-12-01,Foreign,South Sumatera,Muara Enim,6.612
2015-12-01,Foreign,South Sumatera,Musi Banyuasin,2.5789
2015-12-01,Foreign,South Sumatera,Musi Rawas,35.93
2015-12-01,Foreign,South Sumatera,Ogan Ilir,2.346
2015-12-01,Foreign,South Sumatera,Ogan Komering Ilir,111.2507
2015-12-01,Foreign,South West Papua,South Sorong,13.8469
2015-12-01,Foreign,West Java,Bandung,12.5328
2015-12-01,Foreign,West Java,Bekasi,245.8294
2015-12-01,Foreign,West Java,Bogor,54.1793
2015-12-01,Foreign,West Java,Cianjur,26.398
2015-12-01,Foreign,West Java,Cirebon,0.9295
2015-12-01,Foreign,West Java,Garut,12.1082
2015-12-01,Foreign,West Java,Indramayu,20.8155
2015-12-01,Foreign,West Java,Karawang,87.0165
2015-12-01,Foreign,West Java,Purwakarta,9.4469
2015-12-01,Foreign,West Java,Subang,18.7508
2015-12-01,Foreign,West Java,Sukabumi,10.4304
2015-12-01,Foreign,West Java,Tasikmalaya,0.004
2015-12-01,Foreign,West Java,West Bandung,6.6224
2015-12-01,Foreign,West Kalimantan,Kayong Utara,0.1083
2015-12-01,Foreign,West Kalimantan,Ketapang,111.5021
2015-12-01,Foreign,West Kalimantan,Landak,1.4431
2015-12-01,Foreign,West Kalimantan,Melawi,7.0928
2015-12-01,Foreign,West Kalimantan,Mempawah,0.7643
2015-12-01,Foreign,West Kalimantan,Sambas,0.917
2015-12-01,Foreign,West Kalimantan,Sanggau,18.9722
2015-12-01,Foreign,West Kalimantan,Sekadau,0.0454
2015-12-01,Foreign,West Kalimantan,Sintang,45.2176
2015-12-01,Foreign,West Nusa Tenggara,Central Lombok,4.2225
2015-12-01,Foreign,West Nusa Tenggara,East Lombok,11.936
2015-12-01,Foreign,West Nusa Tenggara,North Lombok,3.1577
2015-12-01,Foreign,West Nusa Tenggara,Sumbawa,165.7383
2015-12-01,Foreign,West Nusa Tenggara,West Lombok,1.7719
2015-12-01,Foreign,West Nusa Tenggara,West Sumbawa,0.0008
2015-12-01,Foreign,West Papua,Manokwari,106.489
2015-12-01,Foreign,West Sulawesi,Mamuju,0.3355
2015-12-01,Foreign,West Sumatera,Agam,15.9481
2015-12-01,Foreign,West Sumatera,Mentawai Islands,0.5352
2015-12-01,Foreign,West Sumatera,Pasaman,0.1727
2015-12-01,Foreign,West Sumatera,South Pesisir,0.024
2016-03-01,Foreign,Aceh,Aceh Besar,0.0656
2016-03-01,Foreign,Aceh,Aceh Tamiang,0.002
2016-03-01,Foreign,Aceh,Bener Meriah,0.1375
2016-03-01,Foreign,Aceh,Pidie,0.0012
2016-03-01,Foreign,Aceh,West Aceh,0.1035
2016-03-01,Foreign,Bali,Badung,109.8237
2016-03-01,Foreign,Bali,Buleleng,0.5091
2016-03-01,Foreign,Bali,Gianyar,9.707
2016-03-01,Foreign,Bali,Karangasem,2.988
2016-03-01,Foreign,Bali,Klungkung,3.2793
2016-03-01,Foreign,Bali,Tabanan,0.1068
2016-03-01,Foreign,Bangka Belitung,Bangka,0.0297
2016-03-01,Foreign,Bangka Belitung,Belitung,0.0001
2016-03-01,Foreign,Bangka Belitung,East Belitung,0.0305
2016-03-01,Foreign,Bangka Belitung,South Bangka,0.3143
2016-03-01,Foreign,Banten,Lebak,6.041
2016-03-01,Foreign,Banten,Serang,44.4959
2016-03-01,Foreign,Banten,Tangerang,44.106
2016-03-01,Foreign,Bengkulu,Central Bengkulu,1.0584
2016-03-01,Foreign,Bengkulu,Kaur,0.2191
2016-03-01,Foreign,Bengkulu,Rejang Lebong,0.0013
2016-03-01,Foreign,Bengkulu,Seluma,1.2816
2016-03-01,Foreign,Central Java,Banjarnegara,2.0
2016-03-01,Foreign,Central Java,Batang,18.3707
2016-03-01,Foreign,Central Java,Boyolali,7.0428
2016-03-01,Foreign,Central Java,Brebes,6.3849
2016-03-01,Foreign,Central Java,Demak,0.8921
2016-03-01,Foreign,Central Java,Jepara,20.305
2016-03-01,Foreign,Central Java,Kendal,12.0938
2016-03-01,Foreign,Central Java,Klaten,1.3855
2016-03-01,Foreign,Central Java,Pati,4.358
2016-03-01,Foreign,Central Java,Pemalang,0.3085
2016-03-01,Foreign,Central Java,Purbalingga,0.006
2016-03-01,Foreign,Central Java,Rembang,0.0009
2016-03-01,Foreign,Central Java,Semarang,1.3329
2016-03-01,Foreign,Central Java,Sukoharjo,93.8831
2016-03-01,Foreign,Central Java,Temanggung,0.1544
2016-03-01,Foreign,Central Java,Wonogiri,3.4353
2016-03-01,Foreign,Central Kalimantan,East Kotawaringin,17.8219
2016-03-01,Foreign,Central Kalimantan,Gunung Mas,0.9629
2016-03-01,Foreign,Central Kalimantan,Kapuas,0.365
2016-03-01,Foreign,Central Kalimantan,Katingan,1.2637
2016-03-01,Foreign,Central Kalimantan,Murung Raya,5.6603
2016-03-01,Foreign,Central Kalimantan,Seruyan,0.2493
2016-03-01,Foreign,Central Kalimantan,West Kotawaringin,11.432
2016-03-01,Foreign,Central Papua,Mimika,4.4339
2016-03-01,Foreign,Central Papua,Nabire,7.1965
2016-03-01,Foreign,Central Sulawesi,Banggai,0.0508
2016-03-01,Foreign,Central Sulawesi,Donggala,0.699
2016-03-01,Foreign,Central Sulawesi,Morowali,320.1879
2016-03-01,Foreign,Central Sulawesi,North Morowali,19.8993
2016-03-01,Foreign,Central Sulawesi,Parigi Moutong,0.0598
2016-03-01,Foreign,Central Sulawesi,Tojo Una Una,0.0201
2016-03-01,Foreign,DI Yogyakarta,Bantul,1.2725
2016-03-01,Foreign,DI Yogyakarta,Gunung Kidul,0.4194
2016-03-01,Foreign,DI Yogyakarta,Kulon Progo,0.0038
2016-03-01,Foreign,DI Yogyakarta,Sleman,1.0706
2016-03-01,Foreign,East Java,Bangkalan,1.25
2016-03-01,Foreign,East Java,Banyuwangi,1.5643
2016-03-01,Foreign,East Java,Blitar,0.2
2016-03-01,Foreign,East Java,Gresik,84.8998
2016-03-01,Foreign,East Java,Jember,2.5344
2016-03-01,Foreign,East Java,Jombang,4.1846
2016-03-01,Foreign,East Java,Lamongan,5.3812
2016-03-01,Foreign,East Java,Mojokerto,8.7646
2016-03-01,Foreign,East Java,Pasuruan,24.4581
2016-03-01,Foreign,East Java,Probolinggo,85.2451
2016-03-01,Foreign,East Java,Sidoarjo,22.968
2016-03-01,Foreign,East Java,Tuban,0.8007
2016-03-01,Foreign,East Kalimantan,Berau,1.4895
2016-03-01,Foreign,East Kalimantan,East Kutai,21.1989
2016-03-01,Foreign,East Kalimantan,Kutai Kartanegara,83.2818
2016-03-01,Foreign,East Kalimantan,North Penajam Paser,0.0248
2016-03-01,Foreign,East Kalimantan,Paser,0.009
2016-03-01,Foreign,East Kalimantan,West Kutai,3.7211
2016-03-01,Foreign,East Nusa Tenggara,East Sumba,0.9299
2016-03-01,Foreign,East Nusa Tenggara,Kupang,0.025
2016-03-01,Foreign,East Nusa Tenggara,Rote Ndao,0.02
2016-03-01,Foreign,East Nusa Tenggara,West Manggarai,0.3091
2016-03-01,Foreign,Gorontalo,Bone Bolango,0.2882
2016-03-01,Foreign,Gorontalo,Gorontalo,0.8385
2016-03-01,Foreign,Gorontalo,North Gorontalo,1.0319
2016-03-01,Foreign,Jambi,Bungo,13.4
2016-03-01,Foreign,Jambi,East Tanjung Jabung,2.3926
2016-03-01,Foreign,Jambi,Merangin,0.2779
2016-03-01,Foreign,Jambi,Sarolangun,0.0536
2016-03-01,Foreign,Jambi,Tebo,0.2124
2016-03-01,Foreign,Lampung,South Lampung,3.4879
2016-03-01,Foreign,Maluku,Buru,0.3894
2016-03-01,Foreign,Maluku,Central Maluku,0.002
2016-03-01,Foreign,North Kalimantan,Bulungan,0.0172
2016-03-01,Foreign,North Maluku,Central Halmahera,2.3606
2016-03-01,Foreign,North Maluku,East Halmahera,4.3705
2016-03-01,Foreign,North Maluku,North Halmahera,10.3469
2016-03-01,Foreign,North Maluku,South Halmahera,27.5949
2016-03-01,Foreign,North Maluku,Sula Islands,0.3546
2016-03-01,Foreign,North Maluku,Taliabu Island,5.7093
2016-03-01,Foreign,North Sulawesi,Bolaang Mangondow,2.059
2016-03-01,Foreign,North Sulawesi,North Minahasa,0.4245
2016-03-01,Foreign,North Sulawesi,South East Minahasa,0.1893
2016-03-01,Foreign,North Sulawesi,South Minahasa,1.0791
2016-03-01,Foreign,North Sumatera,Batu Bara,0.055
2016-03-01,Foreign,North Sumatera,Central Tapanuli,0.1193
2016-03-01,Foreign,North Sumatera,Deli Serdang,6.2056
2016-03-01,Foreign,North Sumatera,Karo,5.0559
2016-03-01,Foreign,North Sumatera,Labuhanbatu,0.4216
2016-03-01,Foreign,North Sumatera,Langkat,0.0002
2016-03-01,Foreign,North Sumatera,South Nias,0.3209
2016-03-01,Foreign,Papua,Jayapura,0.1552
2016-03-01,Foreign,Papua,Keerom,1.8038
2016-03-01,Foreign,Riau,Kampar,0.925
2016-03-01,Foreign,Riau,Kuantan Singingi,13.6442
2016-03-01,Foreign,Riau,Pelalawan,0.0029
2016-03-01,Foreign,Riau,Rokan Hilir,2.4311
2016-03-01,Foreign,Riau Islands,Anambas Islands,0.0525
2016-03-01,Foreign,Riau Islands,Bintan,2.6584
2016-03-01,Foreign,Riau Islands,Karimun,1.264
2016-03-01,Foreign,Riau Islands,Natuna,0.206
2016-03-01,Foreign,South East Sulawesi,Bombana,0.035
2016-03-01,Foreign,South East Sulawesi,Buton,0.0148
2016-03-01,Foreign,South East Sulawesi,Konawe,12.2744
2016-03-01,Foreign,South East Sulawesi,North Konawe,0.1836
2016-03-01,Foreign,South East Sulawesi,South Konawe,7.3023
2016-03-01,Foreign,South Kalimantan,Balangan,2.9111
2016-03-01,Foreign,South Kalimantan,Barito Kuala,0.3681
2016-03-01,Foreign,South Kalimantan,Kotabaru,0.2737
2016-03-01,Foreign,South Kalimantan,Tabalong,5.2271
2016-03-01,Foreign,South Kalimantan,Tanah Bumbu,2.0286
2016-03-01,Foreign,South Kalimantan,Tanah Laut,0.795
2016-03-01,Foreign,South Kalimantan,Tapin,2.2019
2016-03-01,Foreign,South Papua,Boven Digoel,30.2452
2016-03-01,Foreign,South Papua,Merauke,5.0014
2016-03-01,Foreign,South Sulawesi,Barru,4.403
2016-03-01,Foreign,South Sulawesi,East Luwu,0.2676
2016-03-01,Foreign,South Sulawesi,Gowa,0.0073
2016-03-01,Foreign,South Sulawesi,Luwu,33.8107
2016-03-01,Foreign,South Sulawesi,Maros,4.6255
2016-03-01,Foreign,South Sulawesi,Pangkajene Islands,0.0359
2016-03-01,Foreign,South Sulawesi,Pinrang,0.7515
2016-03-01,Foreign,South Sulawesi,Wajo,13.3083
2016-03-01,Foreign,South Sumatera,Banyuasin,15.2996
2016-03-01,Foreign,South Sumatera,Empat Lawang,13.1429
2016-03-01,Foreign,South Sumatera,Muara Enim,0.6151
2016-03-01,Foreign,South Sumatera,Musi Banyuasin,5.5853
2016-03-01,Foreign,South Sumatera,Musi Rawas,0.009
2016-03-01,Foreign,South Sumatera,Ogan Komering Ilir,1854.0682
2016-03-01,Foreign,South West Papua,Raja Ampat,0.1848
2016-03-01,Foreign,South West Papua,South Sorong,5.6705
2016-03-01,Foreign,West Java,Bandung,0.2776
2016-03-01,Foreign,West Java,Bekasi,1120.0832
2016-03-01,Foreign,West Java,Bogor,100.5812
2016-03-01,Foreign,West Java,Cianjur,43.3978
2016-03-01,Foreign,West Java,Cirebon,4.2768
2016-03-01,Foreign,West Java,Garut,1.0999
2016-03-01,Foreign,West Java,Indramayu,0.7931
2016-03-01,Foreign,West Java,Karawang,256.0588
2016-03-01,Foreign,West Java,Kuningan,1.0299
2016-03-01,Foreign,West Java,Majalengka,4.0836
2016-03-01,Foreign,West Java,Purwakarta,9.2501
2016-03-01,Foreign,West Java,Subang,17.7599
2016-03-01,Foreign,West Java,Sukabumi,12.7847
2016-03-01,Foreign,West Java,Sumedang,0.4
2016-03-01,Foreign,West Java,West Bandung,0.1984
2016-03-01,Foreign,West Kalimantan,Bengkayang,0.18
2016-03-01,Foreign,West Kalimantan,Ketapang,95.4268
2016-03-01,Foreign,West Kalimantan,Kubu Raya,0.0031
2016-03-01,Foreign,West Kalimantan,Landak,8.2121
2016-03-01,Foreign,West Kalimantan,Melawi,10.3689
2016-03-01,Foreign,West Kalimantan,Mempawah,114.1559
2016-03-01,Foreign,West Kalimantan,Sambas,1.6289
2016-03-01,Foreign,West Kalimantan,Sanggau,11.06
2016-03-01,Foreign,West Kalimantan,Sekadau,1.2313
2016-03-01,Foreign,West Kalimantan,Sintang,20.2237
2016-03-01,Foreign,West Nusa Tenggara,Central Lombok,1.3447
2016-03-01,Foreign,West Nusa Tenggara,North Lombok,6.0946
2016-03-01,Foreign,West Nusa Tenggara,Sumbawa,88.296
2016-03-01,Foreign,West Nusa Tenggara,West Lombok,0.8521
2016-03-01,Foreign,West Papua,Manokwari,198.0604
2016-03-01,Foreign,West Sulawesi,Pasangkayu,0.021
2016-03-01,Foreign,West Sumatera,Dharmasraya,6.4837
2016-03-01,Foreign,West Sumatera,Mentawai Islands,0.3637
2016-03-01,Foreign,West Sumatera,Pasaman,0.0182
2016-06-01,Foreign,Aceh,Aceh Besar,0.5495
2016-06-01,Foreign,Aceh,Aceh Tamiang,0.0014
2016-06-01,Foreign,Aceh,Bener Meriah,0.2158
2016-06-01,Foreign,Aceh,East Aceh,0.0008
2016-06-01,Foreign,Aceh,Gayo Lues,0.1194
2016-06-01,Foreign,Aceh,Nagan Raya,5.0308
2016-06-01,Foreign,Aceh,North Aceh,0.0062
2016-06-01,Foreign,Aceh,Pidie,0.0395
2016-06-01,Foreign,Aceh,South Aceh,0.0091
2016-06-01,Foreign,Aceh,South East Aceh,20.5104
2016-06-01,Foreign,Aceh,West Aceh,0.0077
2016-06-01,Foreign,Bali,Badung,57.9843
2016-06-01,Foreign,Bali,Buleleng,8.4362
2016-06-01,Foreign,Bali,Gianyar,4.1401
2016-06-01,Foreign,Bali,Karangasem,1.5091
2016-06-01,Foreign,Bali,Klungkung,0.7549
2016-06-01,Foreign,Bali,Tabanan,6.7016
2016-06-01,Foreign,Bangka Belitung,Bangka,5.7123
2016-06-01,Foreign,Bangka Belitung,Belitung,0.2852
2016-06-01,Foreign,Bangka Belitung,East Belitung,2.3881
2016-06-01,Foreign,Bangka Belitung,South Bangka,22.8486
2016-06-01,Foreign,Bangka Belitung,West Bangka,0.6483
2016-06-01,Foreign,Banten,Lebak,19.2761
2016-06-01,Foreign,Banten,Pandeglang,0.093
2016-06-01,Foreign,Banten,Serang,229.4762
2016-06-01,Foreign,Banten,Tangerang,146.4786
2016-06-01,Foreign,Bengkulu,Central Bengkulu,2.4675
2016-06-01,Foreign,Bengkulu,Lebong,0.0001
2016-06-01,Foreign,Bengkulu,Muko Muko,14.9264
2016-06-01,Foreign,Bengkulu,North Bengkulu,0.0154
2016-06-01,Foreign,Bengkulu,Rejang Lebong,0.1316
2016-06-01,Foreign,Bengkulu,Seluma,0.0123
2016-06-01,Foreign,Central Java,Banyumas,0.4676
2016-06-01,Foreign,Central Java,Batang,60.4978
2016-06-01,Foreign,Central Java,Boyolali,4.1772
2016-06-01,Foreign,Central Java,Brebes,4.8345
2016-06-01,Foreign,Central Java,Cilacap,3.1
2016-06-01,Foreign,Central Java,Demak,0.3097
2016-06-01,Foreign,Central Java,Grobogan,7.6048
2016-06-01,Foreign,Central Java,Jepara,28.2827
2016-06-01,Foreign,Central Java,Kendal,11.5015
2016-06-01,Foreign,Central Java,Klaten,1.3675
2016-06-01,Foreign,Central Java,Magelang,0.2275
2016-06-01,Foreign,Central Java,Pati,1.0294
2016-06-01,Foreign,Central Java,Pemalang,1.1883
2016-06-01,Foreign,Central Java,Purbalingga,0.8826
2016-06-01,Foreign,Central Java,Semarang,12.1696
2016-06-01,Foreign,Central Java,Sukoharjo,11.434
2016-06-01,Foreign,Central Java,Tegal,0.0245
2016-06-01,Foreign,Central Java,Wonogiri,1.1395
2016-06-01,Foreign,Central Kalimantan,East Barito,1.4552
2016-06-01,Foreign,Central Kalimantan,East Kotawaringin,35.9776
2016-06-01,Foreign,Central Kalimantan,Gunung Mas,14.1325
2016-06-01,Foreign,Central Kalimantan,Kapuas,6.1532
2016-06-01,Foreign,Central Kalimantan,Katingan,8.3756
2016-06-01,Foreign,Central Kalimantan,Murung Raya,0.6262
2016-06-01,Foreign,Central Kalimantan,Seruyan,16.0035
2016-06-01,Foreign,Central Kalimantan,South Barito,0.0702
2016-06-01,Foreign,Central Kalimantan,West Kotawaringin,1.0219
2016-06-01,Foreign,Central Papua,Mimika,326.7089
2016-06-01,Foreign,Central Papua,Nabire,6.2776
2016-06-01,Foreign,Central Sulawesi,Banggai,15.1077
2016-06-01,Foreign,Central Sulawesi,Morowali,316.8131
2016-06-01,Foreign,Central Sulawesi,North Morowali,2.9163
2016-06-01,Foreign,Central Sulawesi,Parigi Moutong,0.1028
2016-06-01,Foreign,Central Sulawesi,Tojo Una Una,0.2875
2016-06-01,Foreign,DI Yogyakarta,Bantul,0.6693
2016-06-01,Foreign,DI Yogyakarta,Gunung Kidul,0.051
2016-06-01,Foreign,DI Yogyakarta,Kulon Progo,2.1025
2016-06-01,Foreign,DI Yogyakarta,Sleman,4.6955
2016-06-01,Foreign,East Java,Banyuwangi,0.1757
2016-06-01,Foreign,East Java,Blitar,0.1669
2016-06-01,Foreign,East Java,Bojonegoro,4.8546
2016-06-01,Foreign,East Java,Bondowoso,1.3011
2016-06-01,Foreign,East Java,Gresik,151.2828
2016-06-01,Foreign,East Java,Jember,0.2651
2016-06-01,Foreign,East Java,Jombang,5.9427
2016-06-01,Foreign,East Java,Lamongan,4.1928
2016-06-01,Foreign,East Java,Malang,14.0312
2016-06-01,Foreign,East Java,Mojokerto,49.8229
2016-06-01,Foreign,East Java,Ngawi,0.4361
2016-06-01,Foreign,East Java,Pasuruan,120.6408
2016-06-01,Foreign,East Java,Probolinggo,91.0762
2016-06-01,Foreign,East Java,Sidoarjo,51.8415
2016-06-01,Foreign,East Java,Situbondo,2.6128
2016-06-01,Foreign,East Java,Tuban,0.1418
2016-06-01,Foreign,East Kalimantan,Berau,12.498
2016-06-01,Foreign,East Kalimantan,East Kutai,6.9026
2016-06-01,Foreign,East Kalimantan,Kutai Kartanegara,9.671
2016-06-01,Foreign,East Kalimantan,North Penajam Paser,16.418
2016-06-01,Foreign,East Kalimantan,Tana Tidung,53.7187
2016-06-01,Foreign,East Kalimantan,West Kutai,42.291
2016-06-01,Foreign,East Nusa Tenggara,East Sumba,0.1036
2016-06-01,Foreign,East Nusa Tenggara,Kupang,0.05
2016-06-01,Foreign,East Nusa Tenggara,Rote Ndao,3.1031
2016-06-01,Foreign,East Nusa Tenggara,Sikka,1.5388
2016-06-01,Foreign,East Nusa Tenggara,West Manggarai,0.0558
2016-06-01,Foreign,East Nusa Tenggara,West Sumba,1.4773
2016-06-01,Foreign,Gorontalo,Bone Bolango,0.2222
2016-06-01,Foreign,Gorontalo,Gorontalo,0.1002
2016-06-01,Foreign,Gorontalo,North Gorontalo,2.6116
2016-06-01,Foreign,Gorontalo,Pohuwato,0.5942
2016-06-01,Foreign,Jambi,Batanghari,0.0002
2016-06-01,Foreign,Jambi,Merangin,0.2408
2016-06-01,Foreign,Jambi,Muaro Jambi,0.0429
2016-06-01,Foreign,Jambi,Sarolangun,0.5266
2016-06-01,Foreign,Jambi,West Tanjung Jabung,0.6176
2016-06-01,Foreign,Lampung,Central Lampung,1.0676
2016-06-01,Foreign,Lampung,Pesawaran,0.259
2016-06-01,Foreign,Lampung,South Lampung,1.3309
2016-06-01,Foreign,Lampung,Tanggamus,17.5507
2016-06-01,Foreign,Lampung,Way Kanan,2.3231
2016-06-01,Foreign,Lampung,West Pesisir,0.0147
2016-06-01,Foreign,Maluku,Buru,0.445
2016-06-01,Foreign,Maluku,South West Maluku,58.8297
2016-06-01,Foreign,North Kalimantan,Bulungan,3.8595
2016-06-01,Foreign,North Kalimantan,Malinau,7.8431
2016-06-01,Foreign,North Kalimantan,Nunukan,0.2261
2016-06-01,Foreign,North Kalimantan,Tana Tidung,53.7187
2016-06-01,Foreign,North Maluku,Central Halmahera,2.9388
2016-06-01,Foreign,North Maluku,East Halmahera,0.5191
2016-06-01,Foreign,North Maluku,North Halmahera,24.6175
2016-06-01,Foreign,North Maluku,South Halmahera,24.2704
2016-06-01,Foreign,North Maluku,Sula Islands,0.0026
2016-06-01,Foreign,North Maluku,Taliabu Island,5.8541
2016-06-01,Foreign,North Maluku,West Halmahera,0.0014
2016-06-01,Foreign,North Sulawesi,Bolaang Mangondow,0.362
2016-06-01,Foreign,North Sulawesi,East Bolaang Mangondow,0.3597
2016-06-01,Foreign,North Sulawesi,North Bolaang Mangondow,0.0105
2016-06-01,Foreign,North Sulawesi,North Minahasa,6.5712
2016-06-01,Foreign,North Sulawesi,South Bolaang Mangondow,0.0781
2016-06-01,Foreign,North Sulawesi,South East Minahasa,0.1511
2016-06-01,Foreign,North Sulawesi,South Minahasa,0.037
2016-06-01,Foreign,North Sulawesi,Talaud Islands,17.4175
2016-06-01,Foreign,North Sumatera,Asahan,4.4761
2016-06-01,Foreign,North Sumatera,Batu Bara,4.9424
2016-06-01,Foreign,North Sumatera,Central Tapanuli,0.0105
2016-06-01,Foreign,North Sumatera,Deli Serdang,137.1903
2016-06-01,Foreign,North Sumatera,Karo,3.2982
2016-06-01,Foreign,North Sumatera,Labuhanbatu,2.3891
2016-06-01,Foreign,North Sumatera,Langkat,10.4582
2016-06-01,Foreign,North Sumatera,Mandailing Natal,3.1145
2016-06-01,Foreign,North Sumatera,North Tapanuli,80.7132
2016-06-01,Foreign,North Sumatera,Padang Lawas,0.0023
2016-06-01,Foreign,North Sumatera,Serdang Bedagai,0.0869
2016-06-01,Foreign,North Sumatera,Simalungun,0.2154
2016-06-01,Foreign,North Sumatera,South Tapanuli,46.9679
2016-06-01,Foreign,North Sumatera,Toba Samosir,1.1975
2016-06-01,Foreign,Papua,Jayapura,0.141
2016-06-01,Foreign,Papua,Keerom,1.0308
2016-06-01,Foreign,Papua,Sarmi,0.0675
2016-06-01,Foreign,Riau,Bengkalis,0.3065
2016-06-01,Foreign,Riau,Indragiri Hilir,2.0235
2016-06-01,Foreign,Riau,Kampar,1.4284
2016-06-01,Foreign,Riau,Kuantan Singingi,17.4557
2016-06-01,Foreign,Riau,Pelalawan,151.3308
2016-06-01,Foreign,Riau,Rokan Hilir,0.732
2016-06-01,Foreign,Riau,Rokan Hulu,0.5269
2016-06-01,Foreign,Riau,Siak,192.5733
2016-06-01,Foreign,Riau Islands,Anambas Islands,0.0026
2016-06-01,Foreign,Riau Islands,Bintan,2.0272
2016-06-01,Foreign,Riau Islands,Karimun,26.4959
2016-06-01,Foreign,South East Sulawesi,Konawe,3.0368
